factor,common,label,prototype,symbol_scope,quintile,event_count,label_mean
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9661016949152542
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.9582392776523702
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9412429378531073
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.9029345372460497
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,1,886,0.6523702031602708
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,2,885,0.6497175141242938
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,3,886,0.6805869074492099
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4,885,0.6644067796610169
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,5,886,0.7054176072234764
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.002257336343115124
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,-0.000884496551825966
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,-0.0007654460597264167
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,-0.0008494289596851121
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,-0.0010784578927363914
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,-0.0014402844155354923
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,0.009918541961310007
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0072605308651279826
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,0.007720063507864116
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,0.008638540908443314
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,0.01109461091320057
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,1.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9943502824858758
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,1.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,1.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.9683972911963883
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9672686230248307
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9480225988700565
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.9661399548532731
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9344632768361582
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.9198645598194131
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,1,886,0.654627539503386
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,2,885,0.6429378531073446
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,3,886,0.6851015801354402
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4,885,0.6700564971751413
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,5,886,0.6997742663656885
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.002257336343115124
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,-0.0009246842470307133
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,-0.0007319754252402108
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,-0.0007913362837371358
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,-0.0010932392117529084
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,-0.0014768576177128915
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,0.010088150990838774
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,0.006688457215575115
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0072918442345624255
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,0.009029920716635043
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,0.01153371105494709
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9943566591422122
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,1.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,1.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9988700564971752
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.9695259593679458
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.9616252821670429
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.9570621468926553
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.9582392776523702
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.9378531073446328
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.9209932279909706
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,1,886,0.6501128668171557
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,2,885,0.6576271186440678
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,3,886,0.6873589164785553
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4,885,0.6655367231638418
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,5,886,0.6918735891647856
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,1,886,0.002257336343115124
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,2,885,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,3,886,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4,885,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,5,886,0.0
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,-0.00090566702245266
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,-0.0006568713299671818
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,-0.0008905723041206045
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,-0.0010591181067482237
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,-0.0015057407431781041
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,1,886,0.009763013288198832
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,2,885,0.006844794545453179
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,3,886,0.007910416597589448
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4,885,0.008490227621053672
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,5,886,0.011623199478812183
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,1,885,0.9954802259887006
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,2,884,0.9785067873303167
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,3,884,0.9886877828054299
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4,884,1.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,5,885,1.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,1,885,0.9152542372881356
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,2,884,0.9253393665158371
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,3,884,0.9524886877828054
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4,884,0.9660633484162896
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,5,885,0.976271186440678
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,1,885,0.6531073446327683
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,2,884,0.667420814479638
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,3,884,0.6787330316742082
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4,884,0.6809954751131222
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,5,885,0.6734463276836158
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,1,885,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,2,884,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,3,884,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4,884,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,5,885,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,1,885,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,2,884,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,3,884,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4,884,0.0
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,5,885,0.0022598870056497176
